Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2/1/2007,13:49:00,0.474,0.152,241.34,2,0,0,0
2/1/2007,13:50:00,0.476,0.158,242.42,2,0,0,0
2/1/2007,13:51:00,0.474,0.158,242.49,2,0,0,0
2/1/2007,13:52:00,0.476,0.166,243.79,2,0,0,0
2/1/2007,13:53:00,0.476,0.168,244.18,2,0,0,0
2/1/2007,13:54:00,0.472,0.164,243.49,2,0,0,0
2/1/2007,13:55:00,0.472,0.164,243.55,2,0,0,0
2/1/2007,13:56:00,0.468,0.158,242.54,2,0,0,0
2/1/2007,13:57:00,0.468,0.16,242.83,2,0,0,0
2/1/2007,13:58:00,0.466,0.16,242.71,2,0,0,0
2/1/2007,13:59:00,0.468,0.162,242.86,2,0,0,0
2/1/2007,14:00:00,0.466,0.16,242.6,2,0,0,0
2/1/2007,14:01:00,0.472,0.17,244.37,2,0,0,0
2/1/2007,14:02:00,0.478,0.178,245.46,2,0,0,0
2/1/2007,14:03:00,0.39,0,245.89,1.6,0,0,0
2/1/2007,14:04:00,0.388,0,245.83,1.6,0,0,0
2/1/2007,14:05:00,0.382,0,244.15,1.6,0,0,0
2/1/2007,14:06:00,0.372,0,242.81,1.6,0,0,0
2/1/2007,14:07:00,0.374,0,243.43,1.6,0,0,0
2/1/2007,14:08:00,0.372,0,243.08,1.6,0,0,0
2/1/2007,14:09:00,0.376,0,243.78,1.6,0,0,0
2/1/2007,14:10:00,0.47,0.14,244.49,2,0,0,0
2/1/2007,14:11:00,0.454,0.144,245.21,2,0,0,0
2/1/2007,14:12:00,0.458,0.146,245.78,2,0,0,0
2/1/2007,14:13:00,0.458,0.148,246.04,2,0,0,0
2/1/2007,14:14:00,0.458,0.15,246.31,2,0,0,0
2/1/2007,14:15:00,0.458,0.152,246.6,2,0,0,0
2/1/2007,14:16:00,0.456,0.15,246.18,2,0,0,0
2/1/2007,14:17:00,0.456,0.148,245.94,2,0,0,0
2/1/2007,14:18:00,0.418,0.084,245.91,1.8,0,0,0
2/1/2007,14:19:00,0.39,0,246.59,1.6,0,0,0
2/1/2007,14:20:00,0.392,0,246.92,1.6,0,0,0
2/1/2007,14:21:00,0.394,0.048,247.57,1.6,0,0,0
2/1/2007,14:22:00,0.394,0.048,247.75,1.6,0,0,0
2/1/2007,14:23:00,0.394,0.048,247.89,1.6,0,0,0
2/1/2007,14:24:00,0.4,0.056,249.56,1.6,0,0,0
2/1/2007,14:25:00,0.398,0.058,250.02,1.6,0,0,0
2/1/2007,14:26:00,0.39,0.054,249.16,1.6,0,0,0
2/1/2007,14:27:00,0.39,0.052,248.88,1.6,0,0,0
2/1/2007,14:28:00,0.388,0.05,248.27,1.6,0,0,0
2/1/2007,14:29:00,0.458,0.124,248.14,2,0,0,0
2/1/2007,14:30:00,0.502,0.196,248.38,2.2,0,0,0
2/1/2007,14:31:00,0.494,0.19,247.62,2.2,0,0,0
2/1/2007,14:32:00,0.494,0.188,247.19,2.2,0,0,0
2/1/2007,14:33:00,0.5,0.192,247.89,2.2,0,0,0
2/1/2007,14:34:00,0.498,0.192,247.86,2.2,0,0,0
2/1/2007,14:35:00,0.494,0.19,247.43,2.2,0,0,0
2/1/2007,14:36:00,0.492,0.186,246.87,2,0,0,0
2/1/2007,14:37:00,0.486,0.18,245.98,2,0,0,0
2/1/2007,14:38:00,0.488,0.184,246.74,2,0,0,0
2/1/2007,14:39:00,0.486,0.184,246.5,2,0,0,0
2/1/2007,14:40:00,0.484,0.182,246.31,2,0,0,0
2/1/2007,14:41:00,0.482,0.178,245.71,2,0,0,0
2/1/2007,14:42:00,0.476,0.178,245.7,2,0,0,0
2/1/2007,14:43:00,0.476,0.182,246.3,2,0,0,0
2/1/2007,14:44:00,0.476,0.184,246.43,2,0,0,0
2/1/2007,14:45:00,0.384,0,246.98,1.6,0,0,0
2/1/2007,14:46:00,0.382,0,246.66,1.6,0,0,0
2/1/2007,14:47:00,0.384,0,246.03,1.6,0,0,0
2/1/2007,14:48:00,0.388,0,245.87,1.6,0,0,0
2/1/2007,14:49:00,0.386,0,245.61,1.6,0,0,0
2/1/2007,14:50:00,0.472,0.134,245.71,2,0,0,0
2/1/2007,14:51:00,0.466,0.15,246.27,2,0,0,0
2/1/2007,14:52:00,0.468,0.152,246.69,2,0,0,0
2/1/2007,14:53:00,0.466,0.15,246.49,2,0,0,0
2/1/2007,14:54:00,0.464,0.148,246.35,2,0,0,0
2/1/2007,14:55:00,0.466,0.154,247.15,2,0,0,0
2/1/2007,14:56:00,0.462,0.154,247.25,2,0,0,0
2/1/2007,14:57:00,0.456,0.152,246.94,2,0,0,0
2/1/2007,14:58:00,0.412,0.086,246.49,1.6,0,0,0
2/1/2007,14:59:00,0.378,0,245.01,1.6,0,0,0
2/1/2007,15:00:00,0.37,0,242.73,1.6,0,0,0
2/1/2007,15:01:00,0.372,0,243.39,1.6,0,0,0
2/1/2007,15:02:00,0.378,0,244.12,1.6,0,0,0
2/1/2007,15:03:00,0.442,0,243.48,2,0,0,0
2/1/2007,15:04:00,1.514,0,242.66,6.2,0,0,17
2/1/2007,15:05:00,1.512,0,243.8,6.2,0,0,19
2/1/2007,15:06:00,1.5,0,243.94,6,0,0,19
2/1/2007,15:07:00,1.486,0,243.57,6,0,0,18
2/1/2007,15:08:00,1.488,0,244.02,6,0,0,18
2/1/2007,15:09:00,1.482,0,243.94,6,0,0,19
2/1/2007,15:10:00,1.476,0,244.04,6,0,0,18
2/1/2007,15:11:00,1.586,0.14,244.49,6.4,0,0,18
2/1/2007,15:12:00,1.59,0.162,244.64,6.4,0,0,19
2/1/2007,15:13:00,1.59,0.164,245.01,6.4,0,0,18
2/1/2007,15:14:00,1.582,0.16,244.49,6.4,0,0,18
2/1/2007,15:15:00,1.556,0.15,242.48,6.4,0,0,19
2/1/2007,15:16:00,1.56,0.152,242.96,6.4,0,0,18
2/1/2007,15:17:00,1.562,0.152,242.94,6.4,0,0,18
2/1/2007,15:18:00,1.564,0.152,242.9,6.4,0,0,18
2/1/2007,15:19:00,1.55,0.148,241.95,6.4,0,0,18
2/1/2007,15:20:00,1.554,0.15,242.33,6.4,0,0,18
2/1/2007,15:21:00,1.556,0.15,242.49,6.4,0,0,18
2/1/2007,15:22:00,1.546,0.148,242.38,6.4,0,0,18
2/1/2007,15:23:00,1.538,0.146,241.76,6.4,0,0,18
2/1/2007,15:24:00,1.57,0.172,241.52,6.6,0,0,17
2/1/2007,15:25:00,1.628,0.274,242.51,6.8,0,1,18
2/1/2007,15:26:00,1.604,0.242,242.22,6.6,0,1,18
2/1/2007,15:27:00,1.526,0.134,241.74,6.2,0,2,18
2/1/2007,15:28:00,1.528,0.134,241.86,6.2,0,1,18
2/1/2007,15:29:00,1.568,0.162,242.06,6.4,0,1,18
2/1/2007,15:30:00,1.598,0.236,241.19,6.6,0,2,18
2/1/2007,15:31:00,1.6,0.236,241.42,6.6,0,1,18
2/1/2007,15:32:00,1.606,0.238,241.72,6.6,0,2,18
2/1/2007,15:33:00,1.604,0.236,241.15,6.6,0,1,17
2/1/2007,15:34:00,1.602,0.238,241.58,6.6,0,1,18
2/1/2007,15:35:00,1.598,0.238,241.62,6.6,0,2,18
2/1/2007,15:36:00,1.598,0.238,241.69,6.6,0,1,18
2/1/2007,15:37:00,1.598,0.24,241.91,6.6,0,1,18
2/1/2007,15:38:00,1.554,0.162,242.87,6.4,0,2,18
2/1/2007,15:39:00,1.546,0.142,243.63,6.2,0,1,18
2/1/2007,15:40:00,1.542,0.142,243.32,6.2,0,1,18
2/1/2007,15:41:00,1.532,0.138,242.55,6.2,0,2,18
2/1/2007,15:42:00,1.52,0.132,241.76,6.2,0,1,18
2/1/2007,15:43:00,1.524,0.134,242.11,6.2,0,1,18
2/1/2007,15:44:00,1.754,0.212,241.84,7.2,0,1,18
2/1/2007,15:45:00,1.652,0.142,243.75,6.8,0,2,18
2/1/2007,15:46:00,1.806,0.136,243.21,7.4,0,1,18
2/1/2007,15:47:00,1.834,0.134,242.73,7.4,0,1,18
2/1/2007,15:48:00,1.828,0.13,242.28,7.4,0,1,18
2/1/2007,15:49:00,1.83,0.134,242.58,7.4,0,2,18
2/1/2007,15:50:00,1.81,0.138,243.42,7.4,0,1,19
2/1/2007,15:51:00,1.578,0.144,243.83,6.4,0,1,18
2/1/2007,15:52:00,1.502,0.152,243.07,6.2,0,1,18
2/1/2007,15:53:00,1.582,0.28,243.19,6.6,0,2,18
2/1/2007,15:54:00,1.494,0.168,243.18,6.2,0,0,18
2/1/2007,15:55:00,1.486,0.154,243.3,6,0,0,18
2/1/2007,15:56:00,1.138,0.164,244.47,5,0,0,14
2/1/2007,15:57:00,0.398,0.174,244.93,1.8,0,0,0
2/1/2007,15:58:00,0.398,0.178,245.45,1.8,0,0,0
2/1/2007,15:59:00,0.396,0.178,245.27,1.8,0,0,0
2/1/2007,16:00:00,0.392,0.172,244.6,1.8,0,0,0
2/1/2007,16:01:00,0.394,0.178,245.24,1.8,0,0,0
2/1/2007,16:02:00,0.394,0.174,244.84,1.8,0,0,0
2/1/2007,16:03:00,0.398,0.174,244.57,1.8,0,0,0
2/1/2007,16:04:00,0.396,0.172,244.15,1.8,0,0,0
2/1/2007,16:05:00,0.396,0.174,244.7,1.8,0,0,0
2/1/2007,16:06:00,0.396,0.174,244.61,1.8,0,0,0
2/1/2007,16:07:00,0.864,0.168,244.47,4.2,0,0,5
2/1/2007,16:08:00,1.47,0.092,243.84,6,0,0,19
2/1/2007,16:09:00,1.452,0.068,243.48,6,0,0,19
2/1/2007,16:10:00,1.476,0.126,243.92,6,0,0,18
2/1/2007,16:11:00,1.474,0.128,244.16,6,0,0,18
2/1/2007,16:12:00,1.47,0.128,243.99,6,0,0,19
2/1/2007,16:13:00,1.466,0.126,243.86,6,0,0,18
2/1/2007,16:14:00,1.466,0.126,243.93,6,0,0,18
2/1/2007,16:15:00,1.462,0.126,243.86,6,0,0,18
2/1/2007,16:16:00,1.462,0.128,243.95,6,0,0,19
2/1/2007,16:17:00,1.468,0.122,245.11,6,0,0,18
2/1/2007,16:18:00,1.398,0,244.01,5.6,0,0,18
2/1/2007,16:19:00,1.402,0,244.47,5.6,0,0,19
2/1/2007,16:20:00,1.4,0,244.29,5.6,0,0,18
2/1/2007,16:21:00,1.404,0,244.68,5.6,0,0,18
2/1/2007,16:22:00,1.398,0,244.19,5.6,0,0,18
2/1/2007,16:23:00,1.386,0,243.04,5.6,0,0,18
2/1/2007,16:24:00,1.394,0,243.77,5.6,0,0,19
2/1/2007,16:25:00,1.396,0,244.06,5.6,0,0,18
2/1/2007,16:26:00,1.402,0,244.47,5.6,0,0,18
2/1/2007,16:27:00,1.396,0,244.02,5.6,0,0,18
2/1/2007,16:28:00,1.4,0,244.34,5.6,0,0,19
2/1/2007,16:29:00,1.39,0,243.48,5.6,0,0,18
2/1/2007,16:30:00,1.39,0,243.55,5.6,0,0,18
2/1/2007,16:31:00,1.388,0,243.38,5.6,0,0,18
2/1/2007,16:32:00,1.39,0,243.49,5.6,0,0,18
2/1/2007,16:33:00,1.43,0,243.14,5.8,0,0,18
2/1/2007,16:34:00,1.42,0.048,242.85,5.8,0,0,18
2/1/2007,16:35:00,1.486,0.15,242.37,6,0,0,18
2/1/2007,16:36:00,1.492,0.154,243.13,6,0,0,19
2/1/2007,16:37:00,1.482,0.15,242.48,6,0,0,18
2/1/2007,16:38:00,1.476,0.15,242.13,6,0,0,17
2/1/2007,16:39:00,1.476,0.15,242.21,6,0,0,18
2/1/2007,16:40:00,1.468,0.146,241.7,6,0,0,18
2/1/2007,16:41:00,1.464,0.146,241.49,6,0,0,18
2/1/2007,16:42:00,1.478,0.148,242.09,6,0,0,18
2/1/2007,16:43:00,1.796,0.142,241.52,7.4,0,0,18
2/1/2007,16:44:00,1.792,0.142,241.28,7.4,0,0,18
2/1/2007,16:45:00,1.786,0.14,241.17,7.4,0,0,18
2/1/2007,16:46:00,1.772,0.136,240.43,7.4,0,0,17
2/1/2007,16:47:00,1.776,0.138,240.68,7.4,0,0,18
2/1/2007,16:48:00,1.782,0.14,241.13,7.4,0,0,18
2/1/2007,16:49:00,1.808,0.236,241.43,7.6,0,0,18
2/1/2007,16:50:00,1.72,0.148,242.27,7,0,0,18
2/1/2007,16:51:00,1.712,0.12,242.92,7,0,0,18
2/1/2007,16:52:00,1.712,0.12,243.03,7,0,0,18
2/1/2007,16:53:00,1.756,0.128,242.93,7.2,0,0,18
2/1/2007,16:54:00,2.16,0.186,241.44,9,0,0,18
2/1/2007,16:55:00,2.154,0.184,241.12,8.8,0,0,18
2/1/2007,16:56:00,2.26,0.182,241.21,9.4,0,0,17
2/1/2007,16:57:00,2.43,0.138,241.09,10,0,0,18
2/1/2007,16:58:00,2.546,0.07,240.59,10.6,0,0,18
2/1/2007,16:59:00,2.68,0.072,241.37,11,0,0,18
2/1/2007,17:00:00,2.678,0.072,241.36,11,0,0,18
2/1/2007,17:01:00,2.664,0.068,240.61,11,0,0,17
2/1/2007,17:02:00,2.656,0.068,240.24,11,0,0,18
2/1/2007,17:03:00,2.642,0.064,239.53,11,0,0,18
2/1/2007,17:04:00,2.644,0.066,239.55,11,0,0,17
2/1/2007,17:05:00,2.63,0.062,238.68,11,0,0,18
2/1/2007,17:06:00,2.63,0.062,238.53,11,0,0,17
2/1/2007,17:07:00,2.61,0.06,237.5,11,0,0,17
2/1/2007,17:08:00,2.616,0.06,237.86,11,0,0,18
2/1/2007,17:09:00,2.63,0.062,238.52,11,0,0,17
2/1/2007,17:10:00,2.62,0.062,238.09,11,0,0,17
2/1/2007,17:11:00,2.214,0.064,238.33,9.4,0,0,12
2/1/2007,17:12:00,1.582,0.07,239.1,6.6,0,0,0
2/1/2007,17:13:00,1.584,0.07,239.2,6.6,0,0,0
2/1/2007,17:14:00,1.584,0.072,239.39,6.6,0,0,0
2/1/2007,17:15:00,1.576,0.068,238.55,6.6,0,0,0
2/1/2007,17:16:00,1.644,0.136,238.68,6.8,0,0,0
2/1/2007,17:17:00,1.888,0.332,237.67,8.2,0,0,0
2/1/2007,17:18:00,2.518,0.682,236.64,11.2,0,0,0
2/1/2007,17:19:00,2.502,0.67,236.99,11,0,0,0
2/1/2007,17:20:00,2.494,0.666,237.03,11,0,0,0
2/1/2007,17:21:00,2.506,0.672,237.36,11,0,0,0
2/1/2007,17:22:00,2.5,0.67,237.23,11,0,0,0
2/1/2007,17:23:00,2.466,0.674,237.06,10.8,0,0,0
2/1/2007,17:24:00,2.202,0.674,238.08,9.8,0,0,0
2/1/2007,17:25:00,2.184,0.666,237.37,9.8,0,0,0
2/1/2007,17:26:00,2.156,0.654,236.54,9.6,0,0,0
2/1/2007,17:27:00,1.966,0.532,238.19,8.8,0,0,0
2/1/2007,17:28:00,2.366,0.726,237.78,10.6,0,0,0
2/1/2007,17:29:00,2.478,0.768,237.76,11,0,0,0
2/1/2007,17:30:00,2.496,0.774,238.6,11,0,0,0
2/1/2007,17:31:00,2.002,0.452,239.03,8.8,0,0,0
2/1/2007,17:32:00,1.634,0.2,239.64,6.8,0,0,0
2/1/2007,17:33:00,2.246,0.644,238.39,10,0,0,0
2/1/2007,17:34:00,2.27,0.644,238.6,10,0,0,0
2/1/2007,17:35:00,2.24,0.634,237.36,10,0,0,0
2/1/2007,17:36:00,1.874,0.426,237.44,8.4,0,0,0
2/1/2007,17:37:00,1.356,0.074,238.85,5.6,0,0,0
2/1/2007,17:38:00,1.82,0.422,237.83,8.2,0,0,0
2/1/2007,17:39:00,1.068,0.07,239.91,4.4,0,0,0
2/1/2007,17:40:00,1.066,0.07,239.83,4.4,0,0,0
2/1/2007,17:41:00,1.064,0.068,239.54,4.4,0,0,0
2/1/2007,17:42:00,1.466,0.064,239.05,6.4,0,0,5
2/1/2007,17:43:00,2.132,0.054,237.57,9,0,0,18
2/1/2007,17:44:00,2.106,0.052,236.62,8.8,0,0,17
2/1/2007,17:45:00,2.104,0.054,237.38,8.8,0,0,18
2/1/2007,17:46:00,2.096,0.054,237.17,8.8,0,0,17
2/1/2007,17:47:00,2.086,0.052,236.81,8.8,0,0,18
2/1/2007,17:48:00,2.104,0.056,238.03,8.8,0,0,17
2/1/2007,17:49:00,2.102,0.056,238.03,8.8,0,0,18
2/1/2007,17:50:00,2.112,0.058,238.67,8.8,0,0,17
2/1/2007,17:51:00,2.106,0.058,238.31,8.8,0,0,18
2/1/2007,17:52:00,2.102,0.058,238.16,8.8,0,0,17
2/1/2007,17:53:00,2.096,0.056,237.76,8.8,0,0,17
2/1/2007,17:54:00,2.092,0.056,237.57,8.8,0,0,18
2/1/2007,17:55:00,2.036,0.058,238.31,8.4,0,0,17
2/1/2007,17:56:00,2.05,0.144,237.21,8.6,0,0,17
2/1/2007,17:57:00,2.048,0.172,236.64,8.6,0,1,17
2/1/2007,17:58:00,2.334,0.266,236.34,9.8,0,1,18
2/1/2007,17:59:00,2.434,0.296,236.59,10.2,0,2,17
2/1/2007,18:00:00,2.204,0.298,236.35,9.4,0,1,17
2/1/2007,18:01:00,2.144,0.298,236.33,9,0,1,17
2/1/2007,18:02:00,2.138,0.296,236.11,9,0,2,17
2/1/2007,18:03:00,2.134,0.296,235.98,9,0,1,17
2/1/2007,18:04:00,2.13,0.294,235.77,9,0,1,17
2/1/2007,18:05:00,2.138,0.298,236.17,9,0,2,17
2/1/2007,18:06:00,2.144,0.3,236.44,9,0,1,18
2/1/2007,18:07:00,2.16,0.316,235.34,9.2,0,1,16
2/1/2007,18:08:00,2.206,0.396,236.23,9.4,0,2,18
2/1/2007,18:09:00,2.724,0.712,235.35,12.2,0,1,17
2/1/2007,18:10:00,3,0.856,235.16,13.4,0,1,17
2/1/2007,18:11:00,2.992,0.856,234.86,13.4,0,2,16
2/1/2007,18:12:00,3.002,0.862,235.09,13.4,0,1,17
2/1/2007,18:13:00,2.966,0.848,233.9,13.2,0,1,17
2/1/2007,18:14:00,2.89,0.73,234.48,12.8,0,2,17
2/1/2007,18:15:00,2.956,0.754,237.01,13,0,1,17
2/1/2007,18:16:00,2.764,0.6,237.34,12,0,1,18
2/1/2007,18:17:00,2.548,0.466,238.18,11.2,0,1,17
2/1/2007,18:18:00,2.082,0.19,237.94,8.8,0,1,17
2/1/2007,18:19:00,1.962,0.162,237.87,8.2,0,2,18
2/1/2007,18:20:00,1.586,0.102,236.94,6.6,0,1,17
2/1/2007,18:21:00,1.586,0.106,237.64,6.6,0,1,17
2/1/2007,18:22:00,1.498,0.114,238.13,6.2,0,1,18
2/1/2007,18:23:00,1.568,0.048,237.86,6.6,0,1,17
2/1/2007,18:24:00,1.552,0,238.58,6.4,0,0,17
2/1/2007,18:25:00,1.73,0,238.83,7.2,0,0,18
2/1/2007,18:26:00,1.734,0,239.09,7.2,0,0,17
2/1/2007,18:27:00,2.114,0,239.87,8.8,0,0,18
2/1/2007,18:28:00,2.064,0,240.06,8.6,0,0,18
2/1/2007,18:29:00,2.062,0,239.89,8.6,0,0,17
2/1/2007,18:30:00,1.996,0,240.32,8.2,0,0,18
2/1/2007,18:31:00,2.042,0,239.76,8.4,0,0,18
2/1/2007,18:32:00,2.002,0,239.36,8.2,0,0,17
2/1/2007,18:33:00,2.012,0,239.59,8.4,0,0,18
2/1/2007,18:34:00,2.042,0,240.04,8.4,0,0,17
2/1/2007,18:35:00,1.806,0,239.91,7.4,0,0,18
2/1/2007,18:36:00,1.728,0,238.81,7.2,0,0,17
2/1/2007,18:37:00,1.662,0,237.99,7,0,0,18
2/1/2007,18:38:00,1.958,0.194,238.12,8.2,0,0,17
2/1/2007,18:39:00,1.986,0.18,238.04,8.2,0,0,18
2/1/2007,18:40:00,2.084,0.28,237.57,8.8,0,0,17
2/1/2007,18:41:00,1.926,0.234,237.14,8.2,0,0,17
2/1/2007,18:42:00,1.816,0.15,237.59,7.6,0,0,17
2/1/2007,18:43:00,1.798,0.12,237.58,7.6,0,0,18
2/1/2007,18:44:00,1.76,0.124,238.45,7.4,0,0,17
2/1/2007,18:45:00,2.028,0.122,237.61,8.4,0,0,17
2/1/2007,18:46:00,1.94,0.126,236.88,8.2,0,0,18
2/1/2007,18:47:00,1.93,0.226,237.59,8,0,0,17
2/1/2007,18:48:00,1.78,0.226,237.6,7.6,0,0,17
2/1/2007,18:49:00,1.576,0.222,237.27,6.6,0,0,17
2/1/2007,18:50:00,1.59,0.226,238.34,6.6,0,0,18
2/1/2007,18:51:00,1.532,0.228,238.41,6.4,0,0,17
2/1/2007,18:52:00,1.42,0.23,238.62,6,0,0,18
2/1/2007,18:53:00,1.418,0.23,238.79,6,0,0,17
2/1/2007,18:54:00,1.412,0.228,238.2,6,0,0,18
2/1/2007,18:55:00,1.344,0.142,237.45,5.6,0,0,17
2/1/2007,18:56:00,1.238,0,237.18,5.2,0,0,17
2/1/2007,18:57:00,1.244,0,237.77,5.2,0,0,18
2/1/2007,18:58:00,1.236,0,236.94,5.2,0,0,17
2/1/2007,18:59:00,1.24,0,237.36,5.2,0,0,17
2/1/2007,19:00:00,1.236,0,237.48,5.2,0,0,17
2/1/2007,19:01:00,1.236,0,237.56,5.2,0,0,18
2/1/2007,19:02:00,1.238,0,237.71,5.2,0,0,17
2/1/2007,19:03:00,1.246,0,238.55,5.2,0,0,17
2/1/2007,19:04:00,1.252,0,239.16,5.2,0,0,18
2/1/2007,19:05:00,1.252,0,238.69,5.2,0,0,17
2/1/2007,19:06:00,1.248,0,238.14,5.2,0,0,18
2/1/2007,19:07:00,1.256,0,238.91,5.2,0,0,17
2/1/2007,19:08:00,1.254,0,238.73,5.2,0,0,18
2/1/2007,19:09:00,1.256,0,238.9,5.2,0,0,17
2/1/2007,19:10:00,1.252,0,238.42,5.2,0,0,18
2/1/2007,19:11:00,1.25,0,238.28,5.2,0,0,17
2/1/2007,19:12:00,1.252,0,239.13,5.2,0,0,17
2/1/2007,19:13:00,1.246,0,238.57,5.2,0,0,18
2/1/2007,19:14:00,1.248,0,238.66,5.2,0,0,17
2/1/2007,19:15:00,1.252,0,239.2,5.2,0,0,18
2/1/2007,19:16:00,1.254,0,239.36,5.2,0,0,17
2/1/2007,19:17:00,1.256,0,239.54,5.2,0,0,18
2/1/2007,19:18:00,1.252,0,239.06,5.2,0,0,18
2/1/2007,19:19:00,1.25,0,238.85,5.2,0,0,17
2/1/2007,19:20:00,1.248,0,238.29,5.2,0,0,17
2/1/2007,19:21:00,1.272,0,238.54,5.2,0,0,18
2/1/2007,19:22:00,1.362,0.126,238.62,5.6,0,0,17
2/1/2007,19:23:00,1.348,0.124,238.05,5.6,0,0,18
2/1/2007,19:24:00,1.352,0.128,238.66,5.6,0,0,17
2/1/2007,19:25:00,1.348,0.126,238.54,5.6,0,0,18
2/1/2007,19:26:00,1.43,0.208,239.47,6,0,0,17
2/1/2007,19:27:00,1.438,0.238,240.19,6,0,0,18
2/1/2007,19:28:00,1.44,0.238,240.36,6,0,0,17
2/1/2007,19:29:00,1.43,0.236,239.77,6,0,0,18
2/1/2007,19:30:00,1.43,0.236,239.81,6,0,0,18
2/1/2007,19:31:00,1.424,0.234,239.56,6,0,0,17
2/1/2007,19:32:00,1.424,0.234,239.69,6,0,0,18
2/1/2007,19:33:00,1.432,0.24,240.56,6,0,0,18
2/1/2007,19:34:00,1.43,0.238,240.51,6,0,0,17
2/1/2007,19:35:00,1.364,0.14,240.59,5.6,0,0,18
2/1/2007,19:36:00,1.358,0.136,240.37,5.6,0,0,18
2/1/2007,19:37:00,1.334,0.108,239.64,5.6,0,0,17
2/1/2007,19:38:00,1.248,0,238.59,5.2,0,0,18
2/1/2007,19:39:00,1.246,0,238.4,5.2,0,0,17
2/1/2007,19:40:00,1.246,0,238.57,5.2,0,0,18
2/1/2007,19:41:00,1.254,0,239.14,5.2,0,0,17
2/1/2007,19:42:00,1.254,0,239.25,5.2,0,0,18
2/1/2007,19:43:00,1.27,0,240.67,5.2,0,0,17
2/1/2007,19:44:00,1.28,0,241.74,5.2,0,0,18
2/1/2007,19:45:00,1.272,0,241.04,5.2,0,0,18
2/1/2007,19:46:00,1.276,0,241.32,5.2,0,0,18
2/1/2007,19:47:00,1.416,0,241.54,5.8,0,0,18
2/1/2007,19:48:00,1.866,0,240.28,7.8,0,0,18
2/1/2007,19:49:00,1.984,0,240.15,8.2,0,0,17
2/1/2007,19:50:00,2.014,0,239.73,8.4,0,0,18
2/1/2007,19:51:00,2.24,0.118,240.01,9.2,0,0,17
2/1/2007,19:52:00,2.26,0.206,240.57,9.4,0,0,18
2/1/2007,19:53:00,2.4,0.222,239.8,10,0,0,18
2/1/2007,19:54:00,2.456,0.308,238.9,10.2,0,0,17
2/1/2007,19:55:00,2.528,0.372,238.81,10.6,0,0,18
2/1/2007,19:56:00,2.694,0.508,238.74,11.4,0,0,17
2/1/2007,19:57:00,2.672,0.492,237.91,11.4,0,0,18
2/1/2007,19:58:00,2.69,0.496,238.9,11.4,0,0,17
2/1/2007,19:59:00,2.682,0.49,238.74,11.4,0,0,18
2/1/2007,20:00:00,2.682,0.488,238.86,11.4,0,0,17
2/1/2007,20:01:00,2.7,0.494,239.8,11.4,0,0,18
2/1/2007,20:02:00,2.704,0.492,239.64,11.4,0,0,17
2/1/2007,20:03:00,2.706,0.494,239.32,11.4,0,0,18
2/1/2007,20:04:00,2.768,0.586,239.42,11.8,0,0,17
2/1/2007,20:05:00,2.742,0.578,238.56,11.6,0,0,18
2/1/2007,20:06:00,2.728,0.57,237.92,11.6,0,0,17
2/1/2007,20:07:00,2.73,0.57,238.11,11.6,0,0,17
2/1/2007,20:08:00,2.714,0.562,237.39,11.6,0,0,18
2/1/2007,20:09:00,3.526,0.71,235.31,15.6,0,0,17
2/1/2007,20:10:00,3.688,0.662,235.8,16.4,0,0,17
2/1/2007,20:11:00,2.51,0.41,238.49,10.6,0,0,17
2/1/2007,20:12:00,2.534,0.446,237.8,10.8,0,0,17
2/1/2007,20:13:00,2.574,0.526,238.03,11,0,1,18
2/1/2007,20:14:00,2.544,0.486,237.8,10.8,0,1,17
2/1/2007,20:15:00,2.47,0.37,238.31,10.4,0,2,18
2/1/2007,20:16:00,2.416,0.296,238.02,10.2,0,1,17
2/1/2007,20:17:00,2.42,0.296,238.23,10.2,0,1,17
2/1/2007,20:18:00,2.432,0.3,238.89,10.2,0,2,18
2/1/2007,20:19:00,2.446,0.306,239.64,10.2,0,1,17
2/1/2007,20:20:00,2.418,0.294,238.09,10.2,0,1,18
2/1/2007,20:21:00,2.396,0.288,236.92,10.2,0,2,17
2/1/2007,20:22:00,2.398,0.288,236.96,10.2,0,1,17
2/1/2007,20:23:00,2.4,0.288,237.1,10.2,0,2,17
2/1/2007,20:24:00,2.396,0.286,236.97,10.2,0,1,18
2/1/2007,20:25:00,2.388,0.284,236.41,10,0,1,17
2/1/2007,20:26:00,2.39,0.284,236.7,10,0,2,17
2/1/2007,20:27:00,2.386,0.284,236.48,10,0,1,17
2/1/2007,20:28:00,2.4,0.288,237.19,10.2,0,1,17
2/1/2007,20:29:00,2.476,0.294,238.28,10.4,0,1,18
2/1/2007,20:30:00,2.458,0.29,237.4,10.4,0,2,17
2/1/2007,20:31:00,2.47,0.3,238.95,10.4,0,1,17
2/1/2007,20:32:00,2.428,0.302,239.1,10.2,0,1,18
2/1/2007,20:33:00,2.552,0.294,238.56,10.6,0,1,17
2/1/2007,20:34:00,2.58,0.296,239.14,10.8,0,2,18
2/1/2007,20:35:00,2.436,0.302,239.63,10.2,0,1,18
2/1/2007,20:36:00,2.434,0.302,239.55,10.2,0,1,17
2/1/2007,20:37:00,2.424,0.296,238.96,10.2,0,1,18
2/1/2007,20:38:00,2.478,0.352,238.72,10.4,0,1,17
